Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_L,GEBV_External_immature_fruit_color_green,GEBV_Fruit_external_color_a,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_maximum_width,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number
GPC002870,Core,-0.508418569880841,0.335848463431948,-0.0278339671775528,-0.0654974244956047,-2.48758114760978,-0.0420940838489535,-1.38719912044591,0.769017231405786,-0.199228993869653,-0.778723266976269,22.7235915761686,0.0559099188542242,1.43681968662468,0.692587235098914,14.8772340226771,13.6348893385233
GPC002900,Core,-1.8565370339391,-3.09005026539928,-8.60954529991572,0.33813996215104,-11.4390365263551,0.834386590342148,0.67471121395545,5.08619922398448,-0.95876576338355,-3.35907654080353,129.48611724218,0.854925289379598,-13.3111861913843,3.49740067308597,403.007391659057,-36.8788043045824
GPC002940,Core,0.0210463699721031,6.07507742504035,1.91375297171523,-0.218561905569973,0.367548860558693,-0.282328792617918,-2.49295515044929,-0.65770417977968,-0.0126255324314737,0.856054519901559,-0.993355363928137,-0.284302064922957,14.983826160629,-0.486011186476407,-125.741755688655,77.9640286726329
GPC002970,Core,-0.520961116115753,3.77249034376401,-4.09604513520342,0.272531595327934,-2.18102977839414,-0.00604145184658878,-1.62563662494085,0.438425834784794,-0.126847847454979,-0.168825258248435,16.2643836320928,-0.0158709144961855,9.08702046048749,0.482631341873678,-26.4105766039186,16.2750841197362
GPC003030,Core,-1.20575558171673,0.565332320563725,-1.07227454583712,-0.0838733868989277,-5.75225695405735,0.304182566323902,5.4035970790091,1.74841025776379,-0.708011020740754,-0.23283036014277,43.235634927832,0.0757646068782146,0.289906535206447,1.42076055499737,189.18339329382,-27.283895627727
GPC003090,Core,-0.995657108605647,-1.2741547667878,0.71586780465262,-0.112976385779719,-4.28720846204816,0.0250245034281897,4.90813134231243,1.04245195056472,-0.531239589751257,0.643997305807962,29.2379994449128,-0.133285617867678,-1.10516251640534,1.18845785397981,138.094563702217,-21.2479694373408
GPC003100,Core,-1.10013870308621,-1.13317209126378,0.306523778905455,-0.120705745663961,-4.04226840233481,0.0846784148054705,4.8788052247348,1.26832096535429,-0.592393945793512,0.528123921503349,33.3852392194346,-0.115106366070214,-1.14113659280948,1.36233094321262,151.925875973086,-21.0301913832674
GPC003260,Core,-1.68586751633061,1.49767308616786,-5.88398773178966,0.166527716963955,-7.39212638989743,0.359574471969278,5.75218986370148,3.13614605216985,-0.908978794438156,-1.2811573848838,81.0745396111036,0.0567708026559147,-4.92052379576949,2.61189736314421,301.087071007286,-37.2325321863091
GPC003280,Core,-0.995485592095544,-2.46524481919209,-0.0991699348797013,-0.305460892706088,-6.05200470455,0.380871929906475,2.33859004824882,2.06657155918243,-0.624660044847889,-1.25684304226189,46.2035974532464,0.339081186205708,-7.83057551992986,1.57063890267841,148.1300493047,-23.7193328422808
GPC003300,Core,-1.73769302585378,-2.36634753980433,-1.23530854542014,-0.34222419713398,-8.90602403844562,0.807061730622073,0.178135567265938,4.03254845661086,-0.835834692414353,-3.15105400656833,86.916991740918,0.628504171281565,-10.0408466526478,2.98725792132545,284.561423910154,-34.0923419220771
GPC003320,Core,-1.53583358508806,-2.25985705675666,0.996728047937123,-0.402804910235079,-8.57593762789065,0.662549301225403,0.33831508352334,3.53641770134009,-0.795994042195864,-2.49356250871189,76.1808499469226,0.594671706349817,-9.63854279795707,2.56583491699318,257.884750686153,-26.9531053969317
